step,time,x_num,vx_num,x_exact,error_x
804,8.0400000000e-01,1.7075000000e+00,1.5000000000e+00,1.7060000000e+00,1.5000000000e-03
805,8.0500000000e-01,1.7090000000e+00,1.5000000000e+00,1.7075000000e+00,1.5000000000e-03
806,8.0600000000e-01,1.7105000000e+00,1.5000000000e+00,1.7090000000e+00,1.5000000000e-03
807,8.0700000000e-01,1.7120000000e+00,1.5000000000e+00,1.7105000000e+00,1.5000000000e-03
808,8.0800000000e-01,1.7135000000e+00,1.5000000000e+00,1.7120000000e+00,1.5000000000e-03
809,8.0900000000e-01,1.7150000000e+00,1.5000000000e+00,1.7135000000e+00,1.5000000000e-03
810,8.1000000000e-01,1.7165000000e+00,1.5000000000e+00,1.7150000000e+00,1.5000000000e-03
811,8.1100000000e-01,1.7180000000e+00,1.5000000000e+00,1.7165000000e+00,1.5000000000e-03
812,8.1200000000e-01,1.7195000000e+00,1.5000000000e+00,1.7180000000e+00,1.5000000000e-03
813,8.1300000000e-01,1.7210000000e+00,1.5000000000e+00,1.7195000000e+00,1.5000000000e-03
814,8.1400000000e-01,1.7225000000e+00,1.5000000000e+00,1.7210000000e+00,1.5000000000e-03
815,8.1500000000e-01,1.7240000000e+00,1.5000000000e+00,1.7225000000e+00,1.5000000000e-03
816,8.1600000000e-01,1.7255000000e+00,1.5000000000e+00,1.7240000000e+00,1.5000000000e-03
817,8.1700000000e-01,1.7270000000e+00,1.5000000000e+00,1.7255000000e+00,1.5000000000e-03
818,8.1800000000e-01,1.7285000000e+00,1.5000000000e+00,1.7270000000e+00,1.5000000000e-03
819,8.1900000000e-01,1.7300000000e+00,1.5000000000e+00,1.7285000000e+00,1.5000000000e-03
820,8.2000000000e-01,1.7315000000e+00,1.5000000000e+00,1.7300000000e+00,1.5000000000e-03
821,8.2100000000e-01,1.7330000000e+00,1.5000000000e+00,1.7315000000e+00,1.5000000000e-03
822,8.2200000000e-01,1.7345000000e+00,1.5000000000e+00,1.7330000000e+00,1.5000000000e-03
823,8.2300000000e-01,1.7360000000e+00,1.5000000000e+00,1.7345000000e+00,1.5000000000e-03
824,8.2400000000e-01,1.7375000000e+00,1.5000000000e+00,1.7360000000e+00,1.5000000000e-03
825,8.2500000000e-01,1.7390000000e+00,1.5000000000e+00,1.7375000000e+00,1.5000000000e-03
826,8.2600000000e-01,1.7405000000e+00,1.5000000000e+00,1.7390000000e+00,1.5000000000e-03
827,8.2700000000e-01,1.7420000000e+00,1.5000000000e+00,1.7405000000e+00,1.5000000000e-03
828,8.2800000000e-01,1.7435000000e+00,1.5000000000e+00,1.7420000000e+00,1.5000000000e-03
829,8.2900000000e-01,1.7450000000e+00,1.5000000000e+00,1.7435000000e+00,1.5000000000e-03
830,8.3000000000e-01,1.7465000000e+00,1.5000000000e+00,1.7450000000e+00,1.5000000000e-03
831,8.3100000000e-01,1.7480000000e+00,1.5000000000e+00,1.7465000000e+00,1.5000000000e-03
832,8.3200000000e-01,1.7495000000e+00,1.5000000000e+00,1.7480000000e+00,1.5000000000e-03
833,8.3300000000e-01,1.7510000000e+00,1.5000000000e+00,1.7495000000e+00,1.5000000000e-03
834,8.3400000000e-01,1.7525000000e+00,1.5000000000e+00,1.7510000000e+00,1.5000000000e-03
835,8.3500000000e-01,1.7540000000e+00,1.5000000000e+00,1.7525000000e+00,1.5000000000e-03
836,8.3600000000e-01,1.7555000000e+00,1.5000000000e+00,1.7540000000e+00,1.5000000000e-03
837,8.3700000000e-01,1.7570000000e+00,1.5000000000e+00,1.7555000000e+00,1.5000000000e-03
838,8.3800000000e-01,1.7585000000e+00,1.5000000000e+00,1.7570000000e+00,1.5000000000e-03
839,8.3900000000e-01,1.7600000000e+00,1.5000000000e+00,1.7585000000e+00,1.5000000000e-03
840,8.4000000000e-01,1.7615000000e+00,1.5000000000e+00,1.7600000000e+00,1.5000000000e-03
841,8.4100000000e-01,1.7630000000e+00,1.5000000000e+00,1.7615000000e+00,1.5000000000e-03
842,8.4200000000e-01,1.7645000000e+00,1.5000000000e+00,1.7630000000e+00,1.5000000000e-03
843,8.4300000000e-01,1.7660000000e+00,1.5000000000e+00,1.7645000000e+00,1.5000000000e-03
844,8.4400000000e-01,1.7675000000e+00,1.5000000000e+00,1.7660000000e+00,1.5000000000e-03
845,8.4500000000e-01,1.7690000000e+00,1.5000000000e+00,1.7675000000e+00,1.5000000000e-03
846,8.4600000000e-01,1.7705000000e+00,1.5000000000e+00,1.7690000000e+00,1.5000000000e-03
847,8.4700000000e-01,1.7720000000e+00,1.5000000000e+00,1.7705000000e+00,1.5000000000e-03
848,8.4800000000e-01,1.7735000000e+00,1.5000000000e+00,1.7720000000e+00,1.5000000000e-03
849,8.4900000000e-01,1.7750000000e+00,1.5000000000e+00,1.7735000000e+00,1.5000000000e-03
850,8.5000000000e-01,1.7765000000e+00,1.5000000000e+00,1.7750000000e+00,1.5000000000e-03
851,8.5100000000e-01,1.7780000000e+00,1.5000000000e+00,1.7765000000e+00,1.5000000000e-03
852,8.5200000000e-01,1.7795000000e+00,1.5000000000e+00,1.7780000000e+00,1.5000000000e-03
853,8.5300000000e-01,1.7810000000e+00,1.5000000000e+00,1.7795000000e+00,1.5000000000e-03
854,8.5400000000e-01,1.7825000000e+00,1.5000000000e+00,1.7810000000e+00,1.5000000000e-03
855,8.5500000000e-01,1.7840000000e+00,1.5000000000e+00,1.7825000000e+00,1.5000000000e-03
856,8.5600000000e-01,1.7855000000e+00,1.5000000000e+00,1.7840000000e+00,1.5000000000e-03
857,8.5700000000e-01,1.7870000000e+00,1.5000000000e+00,1.7855000000e+00,1.5000000000e-03
858,8.5800000000e-01,1.7885000000e+00,1.5000000000e+00,1.7870000000e+00,1.5000000000e-03
859,8.5900000000e-01,1.7900000000e+00,1.5000000000e+00,1.7885000000e+00,1.5000000000e-03
860,8.6000000000e-01,1.7915000000e+00,1.5000000000e+00,1.7900000000e+00,1.5000000000e-03
861,8.6100000000e-01,1.7930000000e+00,1.5000000000e+00,1.7915000000e+00,1.5000000000e-03
862,8.6200000000e-01,1.7945000000e+00,1.5000000000e+00,1.7930000000e+00,1.5000000000e-03
863,8.6300000000e-01,1.7960000000e+00,1.5000000000e+00,1.7945000000e+00,1.5000000000e-03
864,8.6400000000e-01,1.7975000000e+00,1.5000000000e+00,1.7960000000e+00,1.5000000000e-03
865,8.6500000000e-01,1.7990000000e+00,1.5000000000e+00,1.7975000000e+00,1.5000000000e-03
866,8.6600000000e-01,1.8005000000e+00,1.5000000000e+00,1.7990000000e+00,1.5000000000e-03
867,8.6700000000e-01,1.8020000000e+00,1.5000000000e+00,1.8005000000e+00,1.5000000000e-03
868,8.6800000000e-01,1.8035000000e+00,1.5000000000e+00,1.8020000000e+00,1.5000000000e-03
869,8.6900000000e-01,1.8050000000e+00,1.5000000000e+00,1.8035000000e+00,1.5000000000e-03
870,8.7000000000e-01,1.8065000000e+00,1.5000000000e+00,1.8050000000e+00,1.5000000000e-03
871,8.7100000000e-01,1.8080000000e+00,1.5000000000e+00,1.8065000000e+00,1.5000000000e-03
872,8.7200000000e-01,1.8095000000e+00,1.5000000000e+00,1.8080000000e+00,1.5000000000e-03
873,8.7300000000e-01,1.8110000000e+00,1.5000000000e+00,1.8095000000e+00,1.5000000000e-03
874,8.7400000000e-01,1.8125000000e+00,1.5000000000e+00,1.8110000000e+00,1.5000000000e-03
875,8.7500000000e-01,1.8140000000e+00,1.5000000000e+00,1.8125000000e+00,1.5000000000e-03
876,8.7600000000e-01,1.8155000000e+00,1.5000000000e+00,1.8140000000e+00,1.5000000000e-03
877,8.7700000000e-01,1.8170000000e+00,1.5000000000e+00,1.8155000000e+00,1.5000000000e-03
878,8.7800000000e-01,1.8185000000e+00,1.5000000000e+00,1.8170000000e+00,1.5000000000e-03
879,8.7900000000e-01,1.8200000000e+00,1.5000000000e+00,1.8185000000e+00,1.5000000000e-03
880,8.8000000000e-01,1.8215000000e+00,1.5000000000e+00,1.8200000000e+00,1.5000000000e-03
881,8.8100000000e-01,1.8230000000e+00,1.5000000000e+00,1.8215000000e+00,1.5000000000e-03
882,8.8200000000e-01,1.8245000000e+00,1.5000000000e+00,1.8230000000e+00,1.5000000000e-03
883,8.8300000000e-01,1.8260000000e+00,1.5000000000e+00,1.8245000000e+00,1.5000000000e-03
884,8.8400000000e-01,1.8275000000e+00,1.5000000000e+00,1.8260000000e+00,1.5000000000e-03
885,8.8500000000e-01,1.8290000000e+00,1.5000000000e+00,1.8275000000e+00,1.5000000000e-03
886,8.8600000000e-01,1.8305000000e+00,1.5000000000e+00,1.8290000000e+00,1.5000000000e-03
887,8.8700000000e-01,1.8320000000e+00,1.5000000000e+00,1.8305000000e+00,1.5000000000e-03
888,8.8800000000e-01,1.8335000000e+00,1.5000000000e+00,1.8320000000e+00,1.5000000000e-03
889,8.8900000000e-01,1.8350000000e+00,1.5000000000e+00,1.8335000000e+00,1.5000000000e-03
890,8.9000000000e-01,1.8365000000e+00,1.5000000000e+00,1.8350000000e+00,1.5000000000e-03
891,8.9100000000e-01,1.8380000000e+00,1.5000000000e+00,1.8365000000e+00,1.5000000000e-03
892,8.9200000000e-01,1.8395000000e+00,1.5000000000e+00,1.8380000000e+00,1.5000000000e-03
893,8.9300000000e-01,1.8410000000e+00,1.5000000000e+00,1.8395000000e+00,1.5000000000e-03
894,8.9400000000e-01,1.8425000000e+00,1.5000000000e+00,1.8410000000e+00,1.5000000000e-03
895,8.9500000000e-01,1.8440000000e+00,1.5000000000e+00,1.8425000000e+00,1.5000000000e-03
896,8.9600000000e-01,1.8455000000e+00,1.5000000000e+00,1.8440000000e+00,1.5000000000e-03
897,8.9700000000e-01,1.8470000000e+00,1.5000000000e+00,1.8455000000e+00,1.5000000000e-03
898,8.9800000000e-01,1.8485000000e+00,1.5000000000e+00,1.8470000000e+00,1.5000000000e-03
899,8.9900000000e-01,1.8500000000e+00,1.5000000000e+00,1.8485000000e+00,1.5000000000e-03
900,9.0000000000e-01,1.8515000000e+00,1.5000000000e+00,1.8500000000e+00,1.5000000000e-03
901,9.0100000000e-01,1.8530000000e+00,1.5000000000e+00,1.8515000000e+00,1.5000000000e-03
902,9.0200000000e-01,1.8545000000e+00,1.5000000000e+00,1.8530000000e+00,1.5000000000e-03
903,9.0300000000e-01,1.8560000000e+00,1.5000000000e+00,1.8545000000e+00,1.5000000000e-03
904,9.0400000000e-01,1.8575000000e+00,1.5000000000e+00,1.8560000000e+00,1.5000000000e-03
905,9.0500000000e-01,1.8590000000e+00,1.5000000000e+00,1.8575000000e+00,1.5000000000e-03
906,9.0600000000e-01,1.8605000000e+00,1.5000000000e+00,1.8590000000e+00,1.5000000000e-03
907,9.0700000000e-01,1.8620000000e+00,1.5000000000e+00,1.8605000000e+00,1.5000000000e-03
908,9.0800000000e-01,1.8635000000e+00,1.5000000000e+00,1.8620000000e+00,1.5000000000e-03
909,9.0900000000e-01,1.8650000000e+00,1.5000000000e+00,1.8635000000e+00,1.5000000000e-03
910,9.1000000000e-01,1.8665000000e+00,1.5000000000e+00,1.8650000000e+00,1.5000000000e-03
911,9.1100000000e-01,1.8680000000e+00,1.5000000000e+00,1.8665000000e+00,1.5000000000e-03
912,9.1200000000e-01,1.8695000000e+00,1.5000000000e+00,1.8680000000e+00,1.5000000000e-03
913,9.1300000000e-01,1.8710000000e+00,1.5000000000e+00,1.8695000000e+00,1.5000000000e-03
914,9.1400000000e-01,1.8725000000e+00,1.5000000000e+00,1.8710000000e+00,1.5000000000e-03
915,9.1500000000e-01,1.8740000000e+00,1.5000000000e+00,1.8725000000e+00,1.5000000000e-03
916,9.1600000000e-01,1.8755000000e+00,1.5000000000e+00,1.8740000000e+00,1.5000000000e-03
917,9.1700000000e-01,1.8770000000e+00,1.5000000000e+00,1.8755000000e+00,1.5000000000e-03
918,9.1800000000e-01,1.8785000000e+00,1.5000000000e+00,1.8770000000e+00,1.5000000000e-03
919,9.1900000000e-01,1.8800000000e+00,1.5000000000e+00,1.8785000000e+00,1.5000000000e-03
920,9.2000000000e-01,1.8815000000e+00,1.5000000000e+00,1.8800000000e+00,1.5000000000e-03
921,9.2100000000e-01,1.8830000000e+00,1.5000000000e+00,1.8815000000e+00,1.5000000000e-03
922,9.2200000000e-01,1.8845000000e+00,1.5000000000e+00,1.8830000000e+00,1.5000000000e-03
923,9.2300000000e-01,1.8860000000e+00,1.5000000000e+00,1.8845000000e+00,1.5000000000e-03
924,9.2400000000e-01,1.8875000000e+00,1.5000000000e+00,1.8860000000e+00,1.5000000000e-03
925,9.2500000000e-01,1.8890000000e+00,1.5000000000e+00,1.8875000000e+00,1.5000000000e-03
926,9.2600000000e-01,1.8905000000e+00,1.5000000000e+00,1.8890000000e+00,1.5000000000e-03
927,9.2700000000e-01,1.8920000000e+00,1.5000000000e+00,1.8905000000e+00,1.5000000000e-03
928,9.2800000000e-01,1.8935000000e+00,1.5000000000e+00,1.8920000000e+00,1.5000000000e-03
929,9.2900000000e-01,1.8950000000e+00,1.5000000000e+00,1.8935000000e+00,1.5000000000e-03
930,9.3000000000e-01,1.8965000000e+00,1.5000000000e+00,1.8950000000e+00,1.5000000000e-03
931,9.3100000000e-01,1.8980000000e+00,1.5000000000e+00,1.8965000000e+00,1.5000000000e-03
932,9.3200000000e-01,1.8995000000e+00,1.5000000000e+00,1.8980000000e+00,1.5000000000e-03
933,9.3300000000e-01,1.9010000000e+00,1.5000000000e+00,1.8995000000e+00,1.5000000000e-03
934,9.3400000000e-01,1.9025000000e+00,1.5000000000e+00,1.9010000000e+00,1.5000000000e-03
935,9.3500000000e-01,1.9040000000e+00,1.5000000000e+00,1.9025000000e+00,1.5000000000e-03
936,9.3600000000e-01,1.9055000000e+00,1.5000000000e+00,1.9040000000e+00,1.5000000000e-03
937,9.3700000000e-01,1.9070000000e+00,1.5000000000e+00,1.9055000000e+00,1.5000000000e-03
938,9.3800000000e-01,1.9085000000e+00,1.5000000000e+00,1.9070000000e+00,1.5000000000e-03
939,9.3900000000e-01,1.9100000000e+00,1.5000000000e+00,1.9085000000e+00,1.5000000000e-03
940,9.4000000000e-01,1.9115000000e+00,1.5000000000e+00,1.9100000000e+00,1.5000000000e-03
941,9.4100000000e-01,1.9130000000e+00,1.5000000000e+00,1.9115000000e+00,1.5000000000e-03
942,9.4200000000e-01,1.9145000000e+00,1.5000000000e+00,1.9130000000e+00,1.5000000000e-03
943,9.4300000000e-01,1.9160000000e+00,1.5000000000e+00,1.9145000000e+00,1.5000000000e-03
944,9.4400000000e-01,1.9175000000e+00,1.5000000000e+00,1.9160000000e+00,1.5000000000e-03
945,9.4500000000e-01,1.9190000000e+00,1.5000000000e+00,1.9175000000e+00,1.5000000000e-03
946,9.4600000000e-01,1.9205000000e+00,1.5000000000e+00,1.9190000000e+00,1.5000000000e-03
947,9.4700000000e-01,1.9220000000e+00,1.5000000000e+00,1.9205000000e+00,1.5000000000e-03
948,9.4800000000e-01,1.9235000000e+00,1.5000000000e+00,1.9220000000e+00,1.5000000000e-03
949,9.4900000000e-01,1.9250000000e+00,1.5000000000e+00,1.9235000000e+00,1.5000000000e-03
950,9.5000000000e-01,1.9265000000e+00,1.5000000000e+00,1.9250000000e+00,1.5000000000e-03
951,9.5100000000e-01,1.9280000000e+00,1.5000000000e+00,1.9265000000e+00,1.5000000000e-03
952,9.5200000000e-01,1.9295000000e+00,1.5000000000e+00,1.9280000000e+00,1.5000000000e-03
953,9.5300000000e-01,1.9310000000e+00,1.5000000000e+00,1.9295000000e+00,1.5000000000e-03
954,9.5400000000e-01,1.9325000000e+00,1.5000000000e+00,1.9310000000e+00,1.5000000000e-03
955,9.5500000000e-01,1.9340000000e+00,1.5000000000e+00,1.9325000000e+00,1.5000000000e-03
956,9.5600000000e-01,1.9355000000e+00,1.5000000000e+00,1.9340000000e+00,1.5000000000e-03
957,9.5700000000e-01,1.9370000000e+00,1.5000000000e+00,1.9355000000e+00,1.5000000000e-03
958,9.5800000000e-01,1.9385000000e+00,1.5000000000e+00,1.9370000000e+00,1.5000000000e-03
959,9.5900000000e-01,1.9400000000e+00,1.5000000000e+00,1.9385000000e+00,1.5000000000e-03
960,9.6000000000e-01,1.9415000000e+00,1.5000000000e+00,1.9400000000e+00,1.5000000000e-03
961,9.6100000000e-01,1.9430000000e+00,1.5000000000e+00,1.9415000000e+00,1.5000000000e-03
962,9.6200000000e-01,1.9445000000e+00,1.5000000000e+00,1.9430000000e+00,1.5000000000e-03
963,9.6300000000e-01,1.9460000000e+00,1.5000000000e+00,1.9445000000e+00,1.5000000000e-03
964,9.6400000000e-01,1.9475000000e+00,1.5000000000e+00,1.9460000000e+00,1.5000000000e-03
965,9.6500000000e-01,1.9490000000e+00,1.5000000000e+00,1.9475000000e+00,1.5000000000e-03
966,9.6600000000e-01,1.9505000000e+00,1.5000000000e+00,1.9490000000e+00,1.5000000000e-03
967,9.6700000000e-01,1.9520000000e+00,1.5000000000e+00,1.9505000000e+00,1.5000000000e-03
968,9.6800000000e-01,1.9535000000e+00,1.5000000000e+00,1.9520000000e+00,1.5000000000e-03
969,9.6900000000e-01,1.9550000000e+00,1.5000000000e+00,1.9535000000e+00,1.5000000000e-03
970,9.7000000000e-01,1.9565000000e+00,1.5000000000e+00,1.9550000000e+00,1.5000000000e-03
971,9.7100000000e-01,1.9580000000e+00,1.5000000000e+00,1.9565000000e+00,1.5000000000e-03
972,9.7200000000e-01,1.9595000000e+00,1.5000000000e+00,1.9580000000e+00,1.5000000000e-03
973,9.7300000000e-01,1.9610000000e+00,1.5000000000e+00,1.9595000000e+00,1.5000000000e-03
974,9.7400000000e-01,1.9625000000e+00,1.5000000000e+00,1.9610000000e+00,1.5000000000e-03
975,9.7500000000e-01,1.9640000000e+00,1.5000000000e+00,1.9625000000e+00,1.5000000000e-03
976,9.7600000000e-01,1.9655000000e+00,1.5000000000e+00,1.9640000000e+00,1.5000000000e-03
977,9.7700000000e-01,1.9670000000e+00,1.5000000000e+00,1.9655000000e+00,1.5000000000e-03
978,9.7800000000e-01,1.9685000000e+00,1.5000000000e+00,1.9670000000e+00,1.5000000000e-03
979,9.7900000000e-01,1.9700000000e+00,1.5000000000e+00,1.9685000000e+00,1.5000000000e-03
980,9.8000000000e-01,1.9715000000e+00,1.5000000000e+00,1.9700000000e+00,1.5000000000e-03
981,9.8100000000e-01,1.9730000000e+00,1.5000000000e+00,1.9715000000e+00,1.5000000000e-03
982,9.8200000000e-01,1.9745000000e+00,1.5000000000e+00,1.9730000000e+00,1.5000000000e-03
983,9.8300000000e-01,1.9760000000e+00,1.5000000000e+00,1.9745000000e+00,1.5000000000e-03
984,9.8400000000e-01,1.9775000000e+00,1.5000000000e+00,1.9760000000e+00,1.5000000000e-03
985,9.8500000000e-01,1.9790000000e+00,1.5000000000e+00,1.9775000000e+00,1.5000000000e-03
986,9.8600000000e-01,1.9805000000e+00,1.5000000000e+00,1.9790000000e+00,1.5000000000e-03
987,9.8700000000e-01,1.9820000000e+00,1.5000000000e+00,1.9805000000e+00,1.5000000000e-03
988,9.8800000000e-01,1.9835000000e+00,1.5000000000e+00,1.9820000000e+00,1.5000000000e-03
989,9.8900000000e-01,1.9850000000e+00,1.5000000000e+00,1.9835000000e+00,1.5000000000e-03
990,9.9000000000e-01,1.9865000000e+00,1.5000000000e+00,1.9850000000e+00,1.5000000000e-03
991,9.9100000000e-01,1.9880000000e+00,1.5000000000e+00,1.9865000000e+00,1.5000000000e-03
992,9.9200000000e-01,1.9895000000e+00,1.5000000000e+00,1.9880000000e+00,1.5000000000e-03
993,9.9300000000e-01,1.9910000000e+00,1.5000000000e+00,1.9895000000e+00,1.5000000000e-03
994,9.9400000000e-01,1.9925000000e+00,1.5000000000e+00,1.9910000000e+00,1.5000000000e-03
995,9.9500000000e-01,1.9940000000e+00,1.5000000000e+00,1.9925000000e+00,1.5000000000e-03
996,9.9600000000e-01,1.9955000000e+00,1.5000000000e+00,1.9940000000e+00,1.5000000000e-03
997,9.9700000000e-01,1.9970000000e+00,1.5000000000e+00,1.9955000000e+00,1.5000000000e-03
998,9.9800000000e-01,1.9985000000e+00,1.5000000000e+00,1.9970000000e+00,1.5000000000e-03
999,9.9900000000e-01,2.0000000000e+00,1.5000000000e+00,1.9985000000e+00,1.5000000000e-03
1000,1.0000000000e+00,2.0015000000e+00,1.5000000000e+00,2.0000000000e+00,1.5000000000e-03
1001,1.0010000000e+00,2.0030000000e+00,1.5000000000e+00,2.0015000000e+00,1.5000000000e-03
1002,1.0020000000e+00,2.0045000000e+00,1.5000000000e+00,2.0030000000e+00,1.5000000000e-03
1003,1.0030000000e+00,2.0060000000e+00,1.5000000000e+00,2.0045000000e+00,1.5000000000e-03
1004,1.0040000000e+00,2.0075000000e+00,1.5000000000e+00,2.0060000000e+00,1.5000000000e-03
1005,1.0050000000e+00,2.0090000000e+00,1.5000000000e+00,2.0075000000e+00,1.5000000000e-03
1006,1.0060000000e+00,2.0105000000e+00,1.5000000000e+00,2.0090000000e+00,1.5000000000e-03
1007,1.0070000000e+00,2.0120000000e+00,1.5000000000e+00,2.0105000000e+00,1.5000000000e-03
1008,1.0080000000e+00,2.0135000000e+00,1.5000000000e+00,2.0120000000e+00,1.5000000000e-03
1009,1.0090000000e+00,2.0150000000e+00,1.5000000000e+00,2.0135000000e+00,1.5000000000e-03
1010,1.0100000000e+00,2.0165000000e+00,1.5000000000e+00,2.0150000000e+00,1.5000000000e-03
1011,1.0110000000e+00,2.0180000000e+00,1.5000000000e+00,2.0165000000e+00,1.5000000000e-03
1012,1.0120000000e+00,2.0195000000e+00,1.5000000000e+00,2.0180000000e+00,1.5000000000e-03
1013,1.0130000000e+00,2.0210000000e+00,1.5000000000e+00,2.0195000000e+00,1.5000000000e-03
1014,1.0140000000e+00,2.0225000000e+00,1.5000000000e+00,2.0210000000e+00,1.5000000000e-03
1015,1.0150000000e+00,2.0240000000e+00,1.5000000000e+00,2.0225000000e+00,1.5000000000e-03
1016,1.0160000000e+00,2.0255000000e+00,1.5000000000e+00,2.0240000000e+00,1.5000000000e-03
1017,1.0170000000e+00,2.0270000000e+00,1.5000000000e+00,2.0255000000e+00,1.5000000000e-03
1018,1.0180000000e+00,2.0285000000e+00,1.5000000000e+00,2.0270000000e+00,1.5000000000e-03
1019,1.0190000000e+00,2.0300000000e+00,1.5000000000e+00,2.0285000000e+00,1.5000000000e-03
1020,1.0200000000e+00,2.0315000000e+00,1.5000000000e+00,2.0300000000e+00,1.5000000000e-03
1021,1.0210000000e+00,2.0330000000e+00,1.5000000000e+00,2.0315000000e+00,1.5000000000e-03
1022,1.0220000000e+00,2.0345000000e+00,1.5000000000e+00,2.0330000000e+00,1.5000000000e-03
1023,1.0230000000e+00,2.0360000000e+00,1.5000000000e+00,2.0345000000e+00,1.5000000000e-03
1024,1.0240000000e+00,2.0375000000e+00,1.5000000000e+00,2.0360000000e+00,1.5000000000e-03
1025,1.0250000000e+00,2.0390000000e+00,1.5000000000e+00,2.0375000000e+00,1.5000000000e-03
1026,1.0260000000e+00,2.0405000000e+00,1.5000000000e+00,2.0390000000e+00,1.5000000000e-03
1027,1.0270000000e+00,2.0420000000e+00,1.5000000000e+00,2.0405000000e+00,1.5000000000e-03
1028,1.0280000000e+00,2.0435000000e+00,1.5000000000e+00,2.0420000000e+00,1.5000000000e-03
1029,1.0290000000e+00,2.0450000000e+00,1.5000000000e+00,2.0435000000e+00,1.5000000000e-03
1030,1.0300000000e+00,2.0465000000e+00,1.5000000000e+00,2.0450000000e+00,1.5000000000e-03
1031,1.0310000000e+00,2.0480000000e+00,1.5000000000e+00,2.0465000000e+00,1.5000000000e-03
1032,1.0320000000e+00,2.0495000000e+00,1.5000000000e+00,2.0480000000e+00,1.5000000000e-03
1033,1.0330000000e+00,2.0510000000e+00,1.5000000000e+00,2.0495000000e+00,1.5000000000e-03
1034,1.0340000000e+00,2.0525000000e+00,1.5000000000e+00,2.0510000000e+00,1.5000000000e-03
1035,1.0350000000e+00,2.0540000000e+00,1.5000000000e+00,2.0525000000e+00,1.5000000000e-03
1036,1.0360000000e+00,2.0555000000e+00,1.5000000000e+00,2.0540000000e+00,1.5000000000e-03
1037,1.0370000000e+00,2.0570000000e+00,1.5000000000e+00,2.0555000000e+00,1.5000000000e-03
1038,1.0380000000e+00,2.0585000000e+00,1.5000000000e+00,2.0570000000e+00,1.5000000000e-03
1039,1.0390000000e+00,2.0600000000e+00,1.5000000000e+00,2.0585000000e+00,1.5000000000e-03
1040,1.0400000000e+00,2.0615000000e+00,1.5000000000e+00,2.0600000000e+00,1.5000000000e-03
1041,1.0410000000e+00,2.0630000000e+00,1.5000000000e+00,2.0615000000e+00,1.5000000000e-03
1042,1.0420000000e+00,2.0645000000e+00,1.5000000000e+00,2.0630000000e+00,1.5000000000e-03
1043,1.0430000000e+00,2.0660000000e+00,1.5000000000e+00,2.0645000000e+00,1.5000000000e-03
1044,1.0440000000e+00,2.0675000000e+00,1.5000000000e+00,2.0660000000e+00,1.5000000000e-03
1045,1.0450000000e+00,2.0690000000e+00,1.5000000000e+00,2.0675000000e+00,1.5000000000e-03
1046,1.0460000000e+00,2.0705000000e+00,1.5000000000e+00,2.0690000000e+00,1.5000000000e-03
1047,1.0470000000e+00,2.0720000000e+00,1.5000000000e+00,2.0705000000e+00,1.5000000000e-03
1048,1.0480000000e+00,2.0735000000e+00,1.5000000000e+00,2.0720000000e+00,1.5000000000e-03
1049,1.0490000000e+00,2.0750000000e+00,1.5000000000e+00,2.0735000000e+00,1.5000000000e-03
1050,1.0500000000e+00,2.0765000000e+00,1.5000000000e+00,2.0750000000e+00,1.5000000000e-03
1051,1.0510000000e+00,2.0780000000e+00,1.5000000000e+00,2.0765000000e+00,1.5000000000e-03
1052,1.0520000000e+00,2.0795000000e+00,1.5000000000e+00,2.0780000000e+00,1.5000000000e-03
1053,1.0530000000e+00,2.0810000000e+00,1.5000000000e+00,2.0795000000e+00,1.5000000000e-03
1054,1.0540000000e+00,2.0825000000e+00,1.5000000000e+00,2.0810000000e+00,1.5000000000e-03
1055,1.0550000000e+00,2.0840000000e+00,1.5000000000e+00,2.0825000000e+00,1.5000000000e-03
1056,1.0560000000e+00,2.0855000000e+00,1.5000000000e+00,2.0840000000e+00,1.5000000000e-03
1057,1.0570000000e+00,2.0870000000e+00,1.5000000000e+00,2.0855000000e+00,1.5000000000e-03
1058,1.0580000000e+00,2.0885000000e+00,1.5000000000e+00,2.0870000000e+00,1.5000000000e-03
1059,1.0590000000e+00,2.0900000000e+00,1.5000000000e+00,2.0885000000e+00,1.5000000000e-03
1060,1.0600000000e+00,2.0915000000e+00,1.5000000000e+00,2.0900000000e+00,1.5000000000e-03
1061,1.0610000000e+00,2.0930000000e+00,1.5000000000e+00,2.0915000000e+00,1.5000000000e-03
1062,1.0620000000e+00,2.0945000000e+00,1.5000000000e+00,2.0930000000e+00,1.5000000000e-03
1063,1.0630000000e+00,2.0960000000e+00,1.5000000000e+00,2.0945000000e+00,1.5000000000e-03
1064,1.0640000000e+00,2.0975000000e+00,1.5000000000e+00,2.0960000000e+00,1.5000000000e-03
1065,1.0650000000e+00,2.0990000000e+00,1.5000000000e+00,2.0975000000e+00,1.5000000000e-03
1066,1.0660000000e+00,2.1005000000e+00,1.5000000000e+00,2.0990000000e+00,1.5000000000e-03
1067,1.0670000000e+00,2.1020000000e+00,1.5000000000e+00,2.1005000000e+00,1.5000000000e-03
1068,1.0680000000e+00,2.1035000000e+00,1.5000000000e+00,2.1020000000e+00,1.5000000000e-03
1069,1.0690000000e+00,2.1050000000e+00,1.5000000000e+00,2.1035000000e+00,1.5000000000e-03
1070,1.0700000000e+00,2.1065000000e+00,1.5000000000e+00,2.1050000000e+00,1.5000000000e-03
